p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1.66899459387919e-13	0.411361180966421	1	0.873	4.81020931901922e-09	EarlyEpi	ENSMODG00000023521
1.71479211511905e-18	0.41050067980804	1	0.91	4.94220235498461e-14	EarlyEpi	ENSMODG00000028574
1.88817361600282e-20	0.409572097883597	1	0.971	5.44190517868174e-16	EarlyEpi	ENSMODG00000018288
2.14557459513937e-27	0.407776792447054	0.988	0.802	6.18376054065117e-23	EarlyEpi	ENSMODG00000017995
4.64863377370817e-23	0.405475839487386	1	0.996	1.33978273992043e-18	EarlyEpi	ENSMODG00000005339
1.33373638412957e-16	0.396568195330832	1	0.993	3.84396163269985e-12	EarlyEpi	ENSMODG00000018163
6.04262417133291e-17	0.395037241417452	1	0.981	1.74154471241986e-12	EarlyEpi	ENSMODG00000018354
5.6245439524271e-22	0.392471638549295	1	0.977	1.62104981252901e-17	EarlyEpi	ENSMODG00000010090
1.09015563524208e-16	0.392251735083927	0.988	0.926	3.14193755633119e-12	EarlyEpi	ENSMODG00000004669
1.45175874594971e-11	0.386736393867987	1	1	4.18411388170166e-07	EarlyEpi	ENSMODG00000001889
4.65485864912442e-10	0.386505846598564	1	0.897	1.34157681126415e-05	EarlyEpi	ENSMODG00000000309
1.42494032806462e-15	0.385626210250886	1	0.973	4.10682051951503e-11	EarlyEpi	ENSMODG00000021001
4.08156695047895e-18	0.384167052797582	1	0.934	1.17634841079754e-13	EarlyEpi	ENSMODG00000006498
3.38027035312925e-22	0.383542150076199	1	1	9.7422771847538e-18	EarlyEpi	ENSMODG00000023995
4.5197509979001e-09	0.383468827519965	1	0.983	0.000130263743510479	EarlyEpi	ENSMODG00000001883
9.71150580661463e-11	0.382817682451538	0.94	0.866	2.7989530885244e-06	EarlyEpi	ENSMODG00000024846
1.20674908666192e-26	0.38168314186971	0.845	0.443	3.47797154266831e-22	EarlyEpi	ENSMODG00000005460
4.48656803709683e-24	0.379596036141298	0.929	0.635	1.29307377397168e-19	EarlyEpi	ENSMODG00000007395
2.48910648835303e-16	0.377810744076966	1	0.932	7.17385381008227e-12	EarlyEpi	ENSMODG00000015850
2.44728083440745e-18	0.371045953960627	1	0.996	7.0533080928457e-14	EarlyEpi	ENSMODG00000001129
5.70490544346999e-23	0.370545677038347	1	0.947	1.64421079786249e-18	EarlyEpi	ENSMODG00000010944
3.10772859137659e-06	0.3599970703708	1	0.971	0.0895678457320647	EarlyEpi	ENSMODG00000024547
9.3125754479003e-14	0.359608790855582	1	0.984	2.68397736983935e-09	EarlyEpi	ENSMODG00000006193
6.74603345857765e-10	0.355192215639748	1	0.964	1.94427430309666e-05	EarlyEpi	ENSMODG00000000207
1.26618577630901e-16	0.353750825941369	0.881	0.652	3.64927402590021e-12	EarlyEpi	ENSMODG00000019309
1.48987182762221e-16	0.352077186577313	0.929	0.623	4.29395959438998e-12	EarlyEpi	ENSMODG00000017480
1.55923207176706e-14	0.350061374427254	0.976	0.945	4.49386275403983e-10	EarlyEpi	ENSMODG00000017085
2.20524589730544e-15	0.348912660934364	0.869	0.559	6.35573920062401e-11	EarlyEpi	ENSMODG00000003900
1.66777945454186e-15	0.347775534500143	0.726	0.42	4.80670716593511e-11	EarlyEpi	ENSMODG00000025275
5.61809238321423e-13	0.346513968397443	1	0.993	1.61919040576617e-08	EarlyEpi	ENSMODG00000004217
9.86681494645318e-13	0.346394993503293	1	0.997	2.84371473571727e-08	EarlyEpi	ENSMODG00000016579
5.22654106762944e-18	0.346168762293777	1	0.997	1.50634140110148e-13	EarlyEpi	ENSMODG00000015986
1.22798870130678e-12	0.344973042117097	1	1	3.53918623603626e-08	EarlyEpi	ENSMODG00000014661
6.65421009641152e-15	0.34254032144106	0.94	0.82	1.91780989188676e-10	EarlyEpi	ENSMODG00000018275
6.60285420059462e-13	0.342106444558954	1	1	1.90300860915338e-08	EarlyEpi	ENSMODG00000002150
3.85089530382921e-15	0.339869417794846	1	0.997	1.10986653551662e-10	EarlyEpi	ENSMODG00000012984
2.79241720937062e-21	0.33984674611355	1	0.959	8.04802563912706e-17	EarlyEpi	ENSMODG00000016462
1.52253361304457e-10	0.336992482561502	1	1	4.38809412615575e-06	EarlyEpi	ENSMODG00000006787
1.41719607191388e-20	0.332832426046525	1	0.995	4.084500798863e-16	EarlyEpi	ENSMODG00000021462
1.84918480746587e-17	0.332011176653987	0.655	0.282	5.32953553359738e-13	EarlyEpi	ENSMODG00000006199
3.70772056402518e-12	0.329805138544429	0.988	0.964	1.0686021437577e-07	EarlyEpi	ENSMODG00000012821
2.44728477434735e-18	0.328879276009455	1	1	7.05331944814649e-14	EarlyEpi	ENSMODG00000014740
2.42296442236762e-10	0.328323324596425	1	0.971	6.98322576170572e-06	EarlyEpi	ENSMODG00000011543
2.83412284786291e-15	0.328206835093039	0.952	0.936	8.16822545982568e-11	EarlyEpi	ENSMODG00000018604
1.47577996133864e-20	0.324919769190673	1	0.992	4.25334542657411e-16	EarlyEpi	ENSMODG00000025696
6.1007322900384e-21	0.320563721139967	0.988	0.771	1.75829205331197e-16	EarlyEpi	ENSMODG00000015187
3.92518875566469e-15	0.314550393954397	1	0.996	1.13127865127012e-10	EarlyEpi	ENSMODG00000000755
1.26578542478666e-08	0.311151274229004	1	0.981	0.000364812017277762	EarlyEpi	ENSMODG00000019534
2.98032310926786e-12	0.309935220675852	1	0.997	8.5895892332209e-08	EarlyEpi	ENSMODG00000004579
1.19512793437588e-19	0.305991629248192	0.988	0.9	3.44447821966471e-15	EarlyEpi	ENSMODG00000008371
4.86583066037972e-12	0.302281541368707	0.881	0.821	1.40238105462804e-07	EarlyEpi	ENSMODG00000014642
1.48945149108345e-10	0.300854489369643	1	0.999	4.29274814245161e-06	EarlyEpi	ENSMODG00000017760
1.93566963796728e-15	0.297856662130458	1	0.995	5.57879346358551e-11	EarlyEpi	ENSMODG00000002223
3.49065077182841e-10	0.2976556295614	1	1	1.00604045894867e-05	EarlyEpi	ENSMODG00000006515
1.46971372884265e-12	0.297381560515815	0.798	0.598	4.2358619378974e-08	EarlyEpi	ENSMODG00000005916
1.62985440375733e-21	0.293247774522977	0.976	0.746	4.69740337706901e-17	EarlyEpi	ENSMODG00000019381
3.72863499369367e-13	0.292461468035986	1	0.969	1.07462989153245e-08	EarlyEpi	ENSMODG00000034000
5.55916525085571e-13	0.292336597717129	1	0.997	1.60220701694912e-08	EarlyEpi	ENSMODG00000014943
1.78340995027573e-13	0.292256466337351	1	0.999	5.13996581768968e-09	EarlyEpi	ENSMODG00000005040
4.93058100158801e-12	0.291122468219454	1	0.953	1.42104275046768e-07	EarlyEpi	ENSMODG00000013682
2.17493582597188e-25	0.291066243692834	1	0.902	6.26838254403355e-21	EarlyEpi	ENSMODG00000012054
4.01762634537966e-14	0.289457813241848	1	1	1.15792008900187e-09	EarlyEpi	ENSMODG00000009171
1.40242001127121e-07	0.288153758067884	1	0.995	0.00404191471448476	EarlyEpi	ENSMODG00000024572
6.58171221850544e-20	0.287263637000623	1	0.999	1.89691527849545e-15	EarlyEpi	ENSMODG00000001217
1.51041698297117e-16	0.286254377718628	1	0.993	4.35317278662121e-12	EarlyEpi	ENSMODG00000005476
2.70020549297697e-13	0.285131025094385	1	1	7.78226225130893e-09	EarlyEpi	ENSMODG00000000391
2.26374442829717e-08	0.283814258856818	1	1	0.000652433781679526	EarlyEpi	ENSMODG00000002234
3.93445574595365e-09	0.281361402820373	1	0.999	0.00011339494905413	EarlyEpi	ENSMODG00000008679
5.61604754503005e-15	0.28038580871946	1	0.999	1.61860106295311e-10	EarlyEpi	ENSMODG00000004476
4.85780275062857e-09	0.280281206283438	1	0.999	0.000140006733075866	EarlyEpi	ENSMODG00000002470
1.45175874594971e-11	0.280119401780937	1	1	4.18411388170166e-07	EarlyEpi	ENSMODG00000011642
4.08227822459555e-10	0.279899038471826	0.988	0.941	1.17655340711068e-05	EarlyEpi	ENSMODG00000015967
1.91277768071693e-16	0.279070379198324	1	1	5.51281655359427e-12	EarlyEpi	ENSMODG00000008993
1.64154004542682e-19	0.278873204450569	0.905	0.699	4.73108256492465e-15	EarlyEpi	ENSMODG00000000378
5.12638654779831e-13	0.277614390605114	1	0.983	1.47747586694095e-08	EarlyEpi	ENSMODG00000007194
4.01873672139832e-09	0.277466094517164	1	0.928	0.000115824011047421	EarlyEpi	ENSMODG00000000545
1.72766126860038e-09	0.277058797187957	1	0.969	4.97929254223316e-05	EarlyEpi	ENSMODG00000015204
3.86937185986641e-11	0.276316647131304	1	0.997	1.1151916637321e-06	EarlyEpi	ENSMODG00000019586
6.43218383072479e-13	0.275921677081824	0.988	0.957	1.85381970185319e-08	EarlyEpi	ENSMODG00000017290
2.80426072763227e-16	0.274508526893239	1	1	8.08215984310896e-12	EarlyEpi	ENSMODG00000003384
1.12599621187499e-06	0.273163933056276	1	0.948	0.032452336822449	EarlyEpi	ENSMODG00000003119
1.28384795730364e-14	0.271285617472894	1	1	3.70017819774481e-10	EarlyEpi	ENSMODG00000012958
3.35394287350129e-13	0.269508677272406	1	0.983	9.66639875571808e-09	EarlyEpi	ENSMODG00000005044
1.99377435293781e-14	0.267935550153611	0.988	0.865	5.74625706260205e-10	EarlyEpi	ENSMODG00000006340
5.46216841429861e-13	0.266946426972506	1	0.991	1.574251558685e-08	EarlyEpi	ENSMODG00000011500
2.93061561399412e-13	0.266441924724139	1	1	8.44632726109247e-09	EarlyEpi	ENSMODG00000013940
9.21536488975771e-08	0.265662690285764	1	0.983	0.00265596031487707	EarlyEpi	ENSMODG00000015227
2.27442236284682e-12	0.265640022565165	1	0.972	6.55511269196082e-08	EarlyEpi	ENSMODG00000021198
1.79175487646998e-10	0.262340011609709	1	0.988	5.16401672947412e-06	EarlyEpi	ENSMODG00000017601
2.66301366335354e-12	0.261399237629119	1	1	7.67507167915125e-08	EarlyEpi	ENSMODG00000013408
7.57332391124257e-07	0.261313483460254	0.881	0.723	0.0218270768445922	EarlyEpi	ENSMODG00000006360
7.17016636465922e-10	0.260904711847862	1	0.975	2.06651364795843e-05	EarlyEpi	ENSMODG00000004041
5.06711869210512e-16	0.260773953566772	0.988	0.993	1.46039427825162e-11	EarlyEpi	ENSMODG00000018822
2.46108855140112e-10	0.260343968652063	1	0.973	7.09310331399317e-06	EarlyEpi	ENSMODG00000005158
1.65626560761017e-10	0.260075098934584	1	0.969	4.77352310769326e-06	EarlyEpi	ENSMODG00000010275
1.68762866014331e-09	0.259537181536141	1	0.977	4.86391456139904e-05	EarlyEpi	ENSMODG00000007636
9.89170126294511e-16	0.258448117478049	0.988	0.94	2.85088722099341e-11	EarlyEpi	ENSMODG00000010045
1.36343589547792e-11	0.257599951465785	1	0.999	3.92955859435692e-07	EarlyEpi	ENSMODG00000016352
3.08314939688831e-15	0.257160654574749	0.988	0.979	8.88594487677179e-11	EarlyEpi	ENSMODG00000012872
7.16920907230438e-09	0.257030217685634	1	0.969	0.000206623774672884	EarlyEpi	ENSMODG00000012451
5.44111340120553e-10	0.256482722078999	1	1	1.56818329336145e-05	EarlyEpi	ENSMODG00000000603
1.42814792993345e-07	0.256061400991015	0.881	0.842	0.00411606514886119	EarlyEpi	ENSMODG00000019496
2.56221044885364e-09	0.255873761211776	0.976	0.876	7.38454673464107e-05	EarlyEpi	ENSMODG00000013649
1.10422009782915e-13	0.255390690196974	1	0.985	3.1824727439534e-09	EarlyEpi	ENSMODG00000008180
2.28029958746387e-09	0.254320379732745	1	0.999	6.57205144102961e-05	EarlyEpi	ENSMODG00000001098
3.83319047909233e-09	0.253536569078209	1	0.995	0.00011047638279792	EarlyEpi	ENSMODG00000008952
9.6436802363479e-09	0.253073760620315	0.976	0.93	0.000277940508091783	EarlyEpi	ENSMODG00000015815
6.59201876081206e-14	0.252544074258789	0.964	0.949	1.89988572705365e-09	EarlyEpi	ENSMODG00000000383
5.32935469700602e-13	0.252454732170354	1	1	1.5359733172241e-08	EarlyEpi	ENSMODG00000002283
2.90062733754441e-10	0.250297677865166	0.988	0.953	8.35989804953675e-06	EarlyEpi	ENSMODG00000011648
2.98279091366814e-57	1.7193640278827	1	0.68	8.59670169228294e-53	Epiblast	ENSMODG00000015540
2.36426139388449e-56	1.51270510216147	1	0.811	6.8140377633145e-52	Epiblast	ENSMODG00000018428
6.12649291219266e-58	1.38635426518526	1	0.704	1.76571652222305e-53	Epiblast	ENSMODG00000003578
3.74711212906841e-54	1.38089736267113	1	0.93	1.07995518671881e-49	Epiblast	ENSMODG00000015850
5.86808959038405e-52	1.36319162915172	1	0.915	1.69124210084459e-47	Epiblast	ENSMODG00000018479
4.54212425573238e-55	1.27739611811646	1	0.74	1.30908563174463e-50	Epiblast	ENSMODG00000009522
7.06082953930813e-55	1.27728884725492	1	0.997	2.035001681524e-50	Epiblast	ENSMODG00000014943
2.02245106124181e-54	1.1914415206605	1	0.943	5.82890620360503e-50	Epiblast	ENSMODG00000034463
1.38482628091647e-56	1.18393734590238	1	0.971	3.99120782422935e-52	Epiblast	ENSMODG00000021198
2.86599292293175e-68	1.15667749004004	1	0.374	8.2600782031816e-64	Epiblast	ENSMODG00000025319
2.63093879739889e-45	1.12988116359923	1	0.701	7.58262870798333e-41	Epiblast	ENSMODG00000016006
7.17056883651073e-62	1.09654739013472	0.98	0.309	2.06662964437076e-57	Epiblast	ENSMODG00000005964
3.35522800008994e-76	1.07661210355111	0.99	0.255	9.6701026190592e-72	Epiblast	ENSMODG00000012599
5.52046513936662e-50	1.06059811473824	1	0.664	1.59105325781685e-45	Epiblast	ENSMODG00000017979
1.41049365361396e-55	1.04946322716262	1	0.992	4.0651837590808e-51	Epiblast	ENSMODG00000012176
6.20566726893223e-50	1.0438336615287	1	0.952	1.78853536357896e-45	Epiblast	ENSMODG00000013682
4.6351760492223e-67	1.03631182089977	1	0.354	1.33590408914636e-62	Epiblast	ENSMODG00000018184
1.8089733830181e-46	1.03033437676077	1	0.87	5.21364218719646e-42	Epiblast	ENSMODG00000023521
4.59841302481111e-50	1.02717432067987	1	0.719	1.32530861788081e-45	Epiblast	ENSMODG00000003761
1.40295847070334e-51	1.0239647684928	1	0.866	4.0434666084141e-47	Epiblast	ENSMODG00000009804
1.98088472123517e-42	1.01207667879637	0.99	0.788	5.70910785507187e-38	Epiblast	ENSMODG00000021220
7.87706192282512e-48	1.01165290088937	1	0.668	2.27024801677743e-43	Epiblast	ENSMODG00000019463
9.8755286567218e-50	1.00639358234204	1	0.999	2.84622611415379e-45	Epiblast	ENSMODG00000005040
2.20471243543727e-46	0.955005759644467	1	0.999	6.35420171017375e-42	Epiblast	ENSMODG00000009521
2.06725004947331e-49	0.935252049664838	1	0.995	5.95802136758702e-45	Epiblast	ENSMODG00000029345
4.76308262908011e-52	0.928645250128657	1	0.908	1.37276804452718e-47	Epiblast	ENSMODG00000028574
4.87089159781948e-54	0.928018904743675	1	0.997	1.40383966740755e-49	Epiblast	ENSMODG00000019447
1.98623833527245e-52	0.924031516576263	1	0.989	5.72453750608873e-48	Epiblast	ENSMODG00000008126
1.64600876057586e-49	0.923522516892374	1	0.948	4.7439618488557e-45	Epiblast	ENSMODG00000021269
3.77797649607071e-54	0.917678647189181	1	0.668	1.08885060593254e-49	Epiblast	ENSMODG00000018530
4.67092359887717e-48	0.909350661192055	1	0.975	1.34620689043239e-43	Epiblast	ENSMODG00000007799
1.63781026198943e-28	0.836871240501685	1	0.982	4.72033295607974e-24	Epiblast	ENSMODG00000009417
4.62788838201076e-41	0.815304328939095	1	0.952	1.33380371057932e-36	Epiblast	ENSMODG00000007539
1.56774225786111e-49	0.787946501346372	1	0.607	4.5183899613815e-45	Epiblast	ENSMODG00000017480
2.47598674260414e-54	0.787224454039726	1	0.999	7.13604139085938e-50	Epiblast	ENSMODG00000015811
5.42569703983383e-89	0.781804379013275	0.91	0.101	1.56374014385051e-84	Epiblast	ENSMODG00000010183
9.93860662817601e-52	0.77601635612008	1	0.99	2.86440581630661e-47	Epiblast	ENSMODG00000014175
9.96147952926893e-53	0.763883446827834	0.99	0.57	2.8709980151306e-48	Epiblast	ENSMODG00000017688
1.23870432250883e-48	0.752740061605938	1	0.997	3.57006972790269e-44	Epiblast	ENSMODG00000012984
1.54743584436264e-55	0.748818421674525	0.99	0.454	4.45986484703756e-51	Epiblast	ENSMODG00000013161
1.86509699454123e-50	0.734944461312329	1	0.898	5.37539604796727e-46	Epiblast	ENSMODG00000003472
2.8308427702576e-44	0.734324013612682	1	0.902	8.15877194815943e-40	Epiblast	ENSMODG00000011664
8.75430895636472e-48	0.722363133819633	1	0.492	2.52307938431388e-43	Epiblast	ENSMODG00000002641
1.5790274902916e-47	0.712062708357746	1	1	4.55091512976943e-43	Epiblast	ENSMODG00000005589
1.17023751379612e-35	0.71062229735932	1	0.999	3.37274153851181e-31	Epiblast	ENSMODG00000020100
1.79759063985038e-51	0.710345373001671	1	1	5.18083598311279e-47	Epiblast	ENSMODG00000020686
1.01766796891121e-64	0.701133049510393	0.95	0.254	2.93302085319899e-60	Epiblast	ENSMODG00000010184
1.76348031051705e-54	0.700279625789309	1	0.52	5.0825266029412e-50	Epiblast	ENSMODG00000025608
8.22305669946559e-32	0.691292640884988	1	0.985	2.36996717135298e-27	Epiblast	ENSMODG00000017269
3.78190247360949e-57	0.685117164995529	0.99	0.448	1.08998211191899e-52	Epiblast	ENSMODG00000009028
4.1615628233281e-50	0.678956181580832	1	0.765	1.19940402131139e-45	Epiblast	ENSMODG00000015187
9.19490389830653e-46	0.674198039347961	1	0.974	2.65006325253092e-41	Epiblast	ENSMODG00000004041
4.79831144018748e-43	0.671893302254933	1	0.917	1.38292134017643e-38	Epiblast	ENSMODG00000002753
2.64472002904172e-47	0.663644159937478	1	1	7.62234759570114e-43	Epiblast	ENSMODG00000002687
7.7703684254831e-40	0.659687293448216	1	0.973	2.23949788390849e-35	Epiblast	ENSMODG00000004055
3.19067478477502e-37	0.658985672123968	1	0.848	9.19584379720009e-33	Epiblast	ENSMODG00000003363
2.48559688785655e-49	0.651885804035826	1	0.993	7.16373879049137e-45	Epiblast	ENSMODG00000014209
2.4931618610197e-54	0.651864673862566	1	0.997	7.18554179964486e-50	Epiblast	ENSMODG00000011893
1.33997750299861e-40	0.640413040493169	1	0.993	3.86194916139231e-36	Epiblast	ENSMODG00000003737
4.11042223343732e-40	0.639871906456434	1	0.981	1.18466479189897e-35	Epiblast	ENSMODG00000018354
2.56093937906772e-42	0.639500802970687	1	0.956	7.38088338441107e-38	Epiblast	ENSMODG00000008003
1.88142429596048e-52	0.635069336701157	1	1	5.42245296338771e-48	Epiblast	ENSMODG00000015247
7.27539100052236e-49	0.624409880503502	0.98	0.537	2.09684044026055e-44	Epiblast	ENSMODG00000003900
1.0103179422824e-27	0.622288038532139	1	1	2.91183734145212e-23	Epiblast	ENSMODG00000018066
3.13305364140649e-53	0.611820985196302	1	1	9.02977389989764e-49	Epiblast	ENSMODG00000007352
5.25101835865068e-45	0.610011138368058	0.98	0.749	1.51339600114671e-40	Epiblast	ENSMODG00000004604
2.35129106268603e-44	0.606495625048985	1	0.992	6.7766559717674e-40	Epiblast	ENSMODG00000018481
1.67485880208062e-18	0.601852770558913	1	0.997	4.82711055347656e-14	Epiblast	ENSMODG00000000572
6.25014454490228e-33	0.594225955746282	1	0.992	1.80135415928628e-28	Epiblast	ENSMODG00000019259
5.83108761020725e-33	0.583259924494605	1	0.999	1.68057776013783e-28	Epiblast	ENSMODG00000001098
8.07434321283901e-33	0.577026690009184	1	1	2.32710645737233e-28	Epiblast	ENSMODG00000006522
2.93352014022207e-45	0.57516921493479	1	0.949	8.45469839613402e-41	Epiblast	ENSMODG00000006947
5.82786294123228e-36	0.573374915395535	1	0.99	1.67964837829256e-31	Epiblast	ENSMODG00000014027
5.41362576146887e-52	0.571593513782218	1	1	1.56026108071294e-47	Epiblast	ENSMODG00000016199
1.64660990975175e-43	0.570670950343978	1	1	4.74569442089553e-39	Epiblast	ENSMODG00000013940
8.48730801374256e-25	0.564850643749801	1	0.948	2.44612704264074e-20	Epiblast	ENSMODG00000024972
2.6937686923156e-34	0.55981883449606	1	0.884	7.76371074812279e-30	Epiblast	ENSMODG00000017971
4.41563432148959e-43	0.558596857717779	1	0.96	1.27262996779652e-38	Epiblast	ENSMODG00000008774
1.66286496332625e-34	0.551232035534163	1	1	4.79254311080259e-30	Epiblast	ENSMODG00000004304
2.14831449505485e-48	0.55068104857367	1	0.899	6.19165720619757e-44	Epiblast	ENSMODG00000012046
5.70730344904671e-29	0.542527603769608	1	0.996	1.64490192704975e-24	Epiblast	ENSMODG00000008156
4.71338291922357e-47	0.541695745400221	1	0.977	1.35844409114943e-42	Epiblast	ENSMODG00000019450
7.24855964532265e-40	0.538818865542666	1	1	2.08910737537844e-35	Epiblast	ENSMODG00000014740
4.68397794942457e-28	0.536264127043903	1	0.993	1.34996928480366e-23	Epiblast	ENSMODG00000004217
1.92577401877099e-40	0.534400664208988	1	0.999	5.55027329949988e-36	Epiblast	ENSMODG00000025240
6.74318957415509e-27	0.522414543472031	1	0.996	1.94345466716724e-22	Epiblast	ENSMODG00000001129
2.99728116891327e-36	0.521365384063108	1	0.907	8.63846405692494e-32	Epiblast	ENSMODG00000010768
2.60089139478193e-36	0.519651069549501	1	1	7.49602908890099e-32	Epiblast	ENSMODG00000005204
1.07815021729811e-50	0.516798514598684	0.99	0.575	3.10733674127488e-46	Epiblast	ENSMODG00000001017
7.26951690898013e-26	0.514833244735638	1	0.997	2.09514746833716e-21	Epiblast	ENSMODG00000004579
7.91612134440458e-38	0.511612927991188	1	0.754	2.28150533267084e-33	Epiblast	ENSMODG00000010468
1.6448124164949e-29	0.509612540121838	0.99	0.904	4.74051386557994e-25	Epiblast	ENSMODG00000013726
1.41520557393379e-38	0.507810704556157	0.99	0.977	4.07876398463459e-34	Epiblast	ENSMODG00000012823
1.3057335644622e-37	0.506685972586121	1	0.958	3.76325470613649e-33	Epiblast	ENSMODG00000016462
4.70259345864387e-44	0.504610178080565	1	0.963	1.35533446071575e-39	Epiblast	ENSMODG00000016355
3.00374196379289e-69	0.502546600672048	0.97	0.245	8.65708471384748e-65	Epiblast	ENSMODG00000007441
7.41496250901903e-54	0.50247199776697	1	0.997	2.13706634472438e-49	Epiblast	ENSMODG00000035196
5.13290375549286e-64	0.496685618173888	0.97	0.301	1.4793541913706e-59	Epiblast	ENSMODG00000000881
1.53570402453901e-49	0.494691925819209	0.98	0.579	4.42605256912389e-45	Epiblast	ENSMODG00000024585
1.1058618746198e-41	0.492407381550073	1	0.749	3.18720450884173e-37	Epiblast	ENSMODG00000018382
